INFO 2024-01-16 12:03:26,790 autoreload Watching for file changes with StatReloader
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/debug_toolbar/settings.py first seen with mtime 1705385671.0389893
DEBUG 2024-01-16 12:03:27,930 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/stringprep.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:27,930 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/main.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/middleware.py first seen with mtime 1705385669.3419187
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1705385668.3918087
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1705385668.5447369
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1705385668.3928394
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0002_alter_permission_name_max_length.py first seen with mtime 1705385668.3914013
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog-master/blog/migrations/0001_initial.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:27,930 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/signals.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,930 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/encodings/idna.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1705385667.9332545
DEBUG 2024-01-16 12:03:27,930 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/__init__.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,931 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/runner.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,931 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1705385669.3422685
DEBUG 2024-01-16 12:03:27,931 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/case.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,931 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/middleware/security.py first seen with mtime 1705385669.7036915
DEBUG 2024-01-16 12:03:27,931 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1705385668.392465
DEBUG 2024-01-16 12:03:27,931 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/migrations/executor.py first seen with mtime 1705385669.6318367
DEBUG 2024-01-16 12:03:27,931 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1705385668.392184
DEBUG 2024-01-16 12:03:27,931 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/management/sql.py first seen with mtime 1705385669.5214572
DEBUG 2024-01-16 12:03:27,931 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1705385668.391928
DEBUG 2024-01-16 12:03:27,931 autoreload File /Volumes/Programming/BNY/Blog-master/Technicalamster/wsgi.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:27,931 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/xml/dom/domreg.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,931 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1705385668.3926058
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1705385668.5449553
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1705385668.3920493
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/sql/compiler.py first seen with mtime 1705385669.6836166
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1705385667.9331386
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/test/utils.py first seen with mtime 1705385669.7099469
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog-master/blog/migrations/__init__.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/test/testcases.py first seen with mtime 1705385669.7097766
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1705385669.403651
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1705385668.3915467
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1705385668.3916826
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog-master/blog/migrations/0004_post_views.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:27,932 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/xml/__init__.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog-master/home/migrations/0001_initial.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1705385669.4037602
DEBUG 2024-01-16 12:03:27,932 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1705385668.39275
DEBUG 2024-01-16 12:03:27,933 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/loader.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,933 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/messages/middleware.py first seen with mtime 1705385669.1233737
INFO 2024-01-16 12:03:39,384 basehttp "GET / HTTP/1.1" 200 7607
INFO 2024-01-16 12:03:39,635 basehttp "GET / HTTP/1.1" 200 7607
WARNING 2024-01-16 12:03:39,967 log Not Found: /favicon.ico
WARNING 2024-01-16 12:03:39,968 basehttp "GET /favicon.ico HTTP/1.1" 404 179
DEBUG 2024-01-16 12:03:40,320 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/messages/storage/cookie.py first seen with mtime 1705385669.1240466
DEBUG 2024-01-16 12:03:40,321 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/messages/storage/fallback.py first seen with mtime 1705385669.1242292
DEBUG 2024-01-16 12:03:40,322 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/messages/context_processors.py first seen with mtime 1705385669.1232536
DEBUG 2024-01-16 12:03:40,322 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/context_processors.py first seen with mtime 1705385668.1914237
DEBUG 2024-01-16 12:03:40,323 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/serializers.py first seen with mtime 1705385669.3421595
DEBUG 2024-01-16 12:03:40,323 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/context_processors.py first seen with mtime 1705385669.7045069
DEBUG 2024-01-16 12:03:40,324 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/messages/storage/session.py first seen with mtime 1705385669.1249602
INFO 2024-01-16 12:03:58,779 basehttp "POST /login HTTP/1.1" 302 0
INFO 2024-01-16 12:03:58,786 basehttp "GET / HTTP/1.1" 200 7887
INFO 2024-01-16 12:03:58,861 basehttp "GET / HTTP/1.1" 200 7607
INFO 2024-01-16 12:04:52,975 basehttp "POST /login HTTP/1.1" 302 0
INFO 2024-01-16 12:04:53,116 basehttp "GET / HTTP/1.1" 200 7887
INFO 2024-01-16 12:04:53,198 basehttp "GET / HTTP/1.1" 200 7607
DEBUG 2024-01-16 12:18:24,951 autoreload File /Volumes/Programming/BNY/Blog-master/Technicalamster/settings.py previous mtime: 1705385905.6229534, current mtime: 1705386804.4570389
DEBUG 2024-01-16 12:18:24,987 autoreload /Volumes/Programming/BNY/Blog-master/Technicalamster/settings.py notified as changed. Signal results: [(<function template_changed at 0x7f9af0583790>, None), (<function translation_file_changed at 0x7f9af0461430>, None)].
INFO 2024-01-16 12:18:24,989 autoreload /Volumes/Programming/BNY/Blog-master/Technicalamster/settings.py changed, reloading.
INFO 2024-01-16 12:20:22,683 views Request processed - Request: <WSGIRequest: GET '/'> - Status Code: 200 - Data Size: 1024 - Headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Cache-Control': 'max-age=0', 'Sec-Ch-Ua': '"Not_A Brand";v="8", "Chromium";v="120", "Google Chrome";v="120"', 'Sec-Ch-Ua-Mobile': '?0', 'Sec-Ch-Ua-Platform': '"macOS"', 'Dnt': '1', 'Upgrade-Insecure-Requests': '1', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36', 'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7', 'Sec-Fetch-Site': 'same-origin', 'Sec-Fetch-Mode': 'navigate', 'Sec-Fetch-User': '?1', 'Sec-Fetch-Dest': 'document', 'Referer': 'http://127.0.0.1:8000/', 'Accept-Encoding': 'gzip, deflate, br', 'Accept-Language': 'en-US,en;q=0.9,hi;q=0.8', 'Cookie': 'PGADMIN_LANGUAGE=en; access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzd2F5YW1iaHVAcGFya2V6LmNvbSIsImV4cCI6MTY5NjI3NjQ5M30.BtkLhkPkrHqORPU8bEtiTOs4GyVYWp0cAVX8MN7TTOE; csrftoken=ZuY6YD2qAGo8ghhsgPcDw7DehLnhDgJZ'} - Session ID: None
INFO 2024-01-16 12:20:23,055 views Request processed - Request: <WSGIRequest: GET '/'> - Status Code: 200 - Data Size: 1024 - Headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36', 'Dnt': '1', 'Accept': '*/*', 'Sec-Fetch-Site': 'none', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Accept-Encoding': 'gzip, deflate, br', 'Accept-Language': 'en-US,en;q=0.9,hi;q=0.8', 'Cookie': 'PGADMIN_LANGUAGE=en; access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzd2F5YW1iaHVAcGFya2V6LmNvbSIsImV4cCI6MTY5NjI3NjQ5M30.BtkLhkPkrHqORPU8bEtiTOs4GyVYWp0cAVX8MN7TTOE; csrftoken=ZuY6YD2qAGo8ghhsgPcDw7DehLnhDgJZ'} - Session ID: None
